source_file,id,name,locality,region,location,area,district,street,house,network_type,building_type,purpose,residential_complex,res_completed,houses_count,apartments_count,floors_count,porch_count,cluster_id
cluster_Астана-ШР-9.xml,7d057d9a-dab2-0a1b-6f5a-eceee4313a27,Объект,Астана,Астана город республиканского значения,POINT (71.333149 51.192004),"POLYGON((71.333128 51.192017,71.333128 51.19199,71.33317 51.19199,71.33317 51.192017,71.333128 51.192017))",Коктал-2 м-н,,,ГТС,OTHER,Объект,,True,1.0,,,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,976dc6de-de9d-fb98-fa69-78125dc4acf9,"улица Бостандык, 7",Астана,Астана город республиканского значения,POINT (71.343156 51.200231),"POLYGON((71.343121 51.200329,71.343051 51.200155,71.34319 51.200133,71.34326 51.200308,71.343121 51.200329))",Коктал-2 м-н,улица Бостандык,7,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,860c8f2d-f0d7-3819-e67f-9c4067740f58,"улица Улытау, 3",Астана,Астана город республиканского значения,POINT (71.342727 51.193832),"POLYGON((71.342766 51.193773,71.342821 51.193856,71.342688 51.19389,71.342634 51.193807,71.342766 51.193773))",Коктал-2 м-н,улица Улытау,3,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,528cd41b-6c6c-a4b0-b9a5-8c671388f84e,"улица Аркалык, 50",Астана,Астана город республиканского значения,POINT (71.32757 51.194903),"POLYGON((71.327612 51.194845,71.327663 51.194929,71.327529 51.194961,71.327478 51.194877,71.327612 51.194845))",Коктал-2 м-н,улица Аркалык,50,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,2ab3a782-2cb4-0046-1569-802751fb2a6c,Производственный корпус,Астана,Астана город республиканского значения,POINT (71.366767 51.206271),"POLYGON((71.366584 51.206698,71.366659 51.206724,71.36674 51.206628,71.366664 51.206603,71.367228 51.205936,71.36695 51.205844,71.366306 51.206606,71.366584 51.206698))",,,,ГТС,INDUSTRY,Производственный корпус,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,bfd1e310-c6f4-cc0d-6eff-19c77d9321b5,"улица Жаркайын, 13а",Астана,Астана город республиканского значения,POINT (71.341692 51.197913),"POLYGON((71.341681 51.197976,71.341591 51.197906,71.341703 51.19785,71.341792 51.19792,71.341681 51.197976))",Коктал-2 м-н,улица Жаркайын,13а,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,d405b280-7a83-8de1-f2ce-4ceb56bbfbf8,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.346752 51.209187),"POLYGON((71.346731 51.209187,71.346751 51.209174,71.346772 51.209186,71.346752 51.209199,71.346731 51.209187))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,a5b6a2be-f07e-61a6-1a7e-5a31c1da36cc,"улица Карасу, 12",Астана,Астана город республиканского значения,POINT (71.334304 51.19784),"POLYGON((71.334222 51.197802,71.334364 51.197788,71.334386 51.197877,71.334245 51.197891,71.334222 51.197802))",Коктал-2 м-н,улица Карасу,12,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,830d7afa-b894-bbc0-e691-3c7f125541e5,"улица Наурыз, 45/1",Астана,Астана город республиканского значения,POINT (71.335509 51.20108),"POLYGON((71.335415 51.201103,71.335473 51.201021,71.335604 51.201058,71.335545 51.20114,71.335415 51.201103))",Коктал-2 м-н,улица Наурыз,45/1,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,8ea4c2d9-9acd-6c61-993c-f0de65b703c0,Сооружение,Астана,Астана город республиканского значения,POINT (71.354529 51.206948),"POLYGON((71.354638 51.206914,71.354481 51.207019,71.354419 51.206982,71.354576 51.206877,71.354638 51.206914))",,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,e1f65a9e-5398-907d-d709-bfec71046a11,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.343336 51.190521),"POLYGON((71.343265 51.190249,71.343568 51.190754,71.343407 51.190792,71.343104 51.190287,71.343265 51.190249))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,f262eb90-7b5b-6151-7597-c7ae085fcd90,"улица Бостандык, 6",Астана,Астана город республиканского значения,POINT (71.343539 51.199798),"POLYGON((71.343485 51.199852,71.343453 51.199765,71.343592 51.199744,71.343625 51.199832,71.343485 51.199852))",Коктал-2 м-н,улица Бостандык,6,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,511856a7-6a56-08fe-2200-1c74ac980e2c,"улица Наурыз, 39",Астана,Астана город республиканского значения,POINT (71.336609 51.200543),"POLYGON((71.336736 51.200532,71.336675 51.200613,71.336481 51.200555,71.336543 51.200474,71.336736 51.200532))",Коктал-2 м-н,улица Наурыз,39,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,8639fe02-cf2a-014e-2b15-84aa26dfdd36,"улица Баршын, 40",Астана,Астана город республиканского значения,POINT (71.329045 51.203811),"POLYGON((71.328422 51.203651,71.328196 51.203707,71.328599 51.204351,71.328825 51.204295,71.328762 51.204195,71.329668 51.203971,71.329328 51.203428,71.328422 51.203651))",,улица Баршын,40,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,284e1423-f38c-3e03-84af-857805b40ec7,"улица Кайнар, 24/4",Астана,Астана город республиканского значения,POINT (71.335095 51.198835),"POLYGON((71.335067 51.198788,71.335171 51.198818,71.335122 51.198883,71.335019 51.198853,71.335067 51.198788))",Коктал-2 м-н,улица Кайнар,24/4,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,2202d0b6-56ee-07b6-2322-3e60a5b0a721,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.354028 51.20235),"POLYGON((71.35415 51.202316,71.35395 51.202418,71.353905 51.202383,71.354105 51.202281,71.35415 51.202316))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,cf4864d7-c676-f777-88a1-421b616cb1b2,"улица Кайнар, 35",Астана,Астана город республиканского значения,POINT (71.333522 51.199975),"POLYGON((71.3335 51.199895,71.333631 51.199932,71.333543 51.200055,71.333413 51.200018,71.3335 51.199895))",Коктал-2 м-н,улица Кайнар,35,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,cbf44bc2-2faf-dcae-dd95-9a0cd63cd0d7,"проспект Нургиса Тлендиева, 24з",Астана,Астана город республиканского значения,POINT (71.344178 51.189691),"POLYGON((71.344166 51.189709,71.34415 51.189684,71.344191 51.189674,71.344206 51.189699,71.344166 51.189709))",,проспект Нургиса Тлендиева,24з,ГТС,COMMERCE,Торговый павильон,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,e3c7dbbf-3b73-c054-8d70-008eec665d87,"улица Придорожная, 8/2",Астана,Астана город республиканского значения,POINT (71.358587 51.211606),"POLYGON((71.358809 51.211566,71.358469 51.211731,71.358364 51.211645,71.358704 51.211481,71.358809 51.211566))",,улица Придорожная,8/2,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,7424dedc-7dd9-97f0-bd4b-dcf0f272bda0,"улица Сабит Муканов, 31а",Астана,Астана город республиканского значения,POINT (71.34349 51.204771),"POLYGON((71.343553 51.204673,71.343622 51.204838,71.343428 51.20487,71.343359 51.204705,71.343553 51.204673))",,улица Сабит Муканов,31а,ГТС,INDUSTRY,Производственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,087aaedf-05ac-ba18-8fb6-2e88db7eb4d9,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.357558 51.204666),"POLYGON((71.357527 51.204668,71.357555 51.204647,71.357588 51.204665,71.35756 51.204685,71.357527 51.204668))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,02f08bbd-e0f3-b5b5-4a2b-803b30a450f6,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.344941 51.207912),"POLYGON((71.345001 51.207865,71.34535 51.208103,71.345224 51.208177,71.344933 51.207978,71.34468 51.208124,71.344564 51.208045,71.345006 51.207789,71.345036 51.207778,71.345253 51.207731,71.345281 51.207782,71.345064 51.207829,71.345001 51.207865))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,514c1a17-f51d-0e99-5e8f-049912cc4419,"улица Маятас, 4",Астана,Астана город республиканского значения,POINT (71.342194 51.199633),"POLYGON((71.34214 51.199687,71.342108 51.199599,71.342247 51.199579,71.34228 51.199667,71.34214 51.199687))",Коктал-2 м-н,улица Маятас,4,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,e9c854f2-84cd-5428-97bb-d7c2272618e4,"улица Сарыозен, 20Б",Астана,Астана город республиканского значения,POINT (71.338705 51.195723),"POLYGON((71.338612 51.195747,71.338666 51.195664,71.338798 51.195698,71.338744 51.195782,71.338612 51.195747))",Коктал-2 м-н,улица Сарыозен,20Б,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,dbe2026a-4ff6-b8e3-bc42-091457553592,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.36407 51.20805),"POLYGON((71.364306 51.208271,71.363713 51.207906,71.363833 51.207829,71.364427 51.208194,71.364306 51.208271))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,f702052e-6cf0-5cd0-b228-ea91bb8a3c60,"улица Аксуат, 13в",Астана,Астана город республиканского значения,POINT (71.339643 51.194897),"POLYGON((71.339605 51.194838,71.339737 51.194873,71.339682 51.194956,71.33955 51.194921,71.339605 51.194838))",Коктал-2 м-н,улица Аксуат,13в,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,61a152c4-ed66-a0a7-b08c-7aa96843ce45,Сооружение,Астана,Астана город республиканского значения,POINT (71.353253 51.203002),"POLYGON((71.353235 51.203045,71.353181 51.203003,71.353271 51.202958,71.353325 51.203001,71.353235 51.203045))",,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,1dd3e071-3784-5e3d-9710-83338eea76e0,"улица Куланотпес, 4",Астана,Астана город республиканского значения,POINT (71.325746 51.197968),"POLYGON((71.325706 51.198026,71.325654 51.197942,71.325787 51.197909,71.325839 51.197993,71.325706 51.198026))",Коктал-2 м-н,улица Куланотпес,4,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,28693565-ec8d-0a78-14f4-d092f7bfd699,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.360771 51.207189),"POLYGON((71.361041 51.20709,71.360624 51.207362,71.3605 51.207287,71.360917 51.207015,71.361041 51.20709))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,23a79e25-f081-7cc8-5a54-7a8b094f57fc,"улица Куланотпес, 14/1",Астана,Астана город республиканского значения,POINT (71.327231 51.199111),"POLYGON((71.327271 51.199053,71.327323 51.199137,71.32719 51.199169,71.327138 51.199086,71.327271 51.199053))",Коктал-2 м-н,улица Куланотпес,14/1,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,f5bee996-85f2-4648-c616-33a3284361d9,"улица Айдарлы, 1а",Астана,Астана город республиканского значения,POINT (71.32479 51.197838),"POLYGON((71.324698 51.197812,71.324831 51.197779,71.324883 51.197863,71.324749 51.197896,71.324698 51.197812))",Коктал-2 м-н,улица Айдарлы,1а,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,4925aaea-082b-ed44-77c3-1dac45735ac8,"улица Акмола, 12",Астана,Астана город республиканского значения,POINT (71.339819 51.193322),"POLYGON((71.339726 51.193296,71.33986 51.193264,71.339911 51.193348,71.339778 51.19338,71.339726 51.193296))",Коктал-2 м-н,улица Акмола,12,ГТС,IZHS,Коттедж,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,2589430a-cf1e-d550-75b1-ad9ce9ac8e1f,"улица Кайнар, 32",Астана,Астана город республиканского значения,POINT (71.334164 51.200132),"POLYGON((71.334128 51.200072,71.334259 51.200109,71.3342 51.200191,71.33407 51.200154,71.334128 51.200072))",Коктал-2 м-н,улица Кайнар,32,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,7f428a33-9e72-23e8-59c6-29946694d495,"улица Сабит Муканов, 35",Астана,Астана город республиканского значения,POINT (71.346886 51.203094),"MULTIPOLYGON(((71.346134 51.203668,71.346186 51.20378,71.347574 51.203528,71.347522 51.203415,71.346134 51.203668)),((71.346599 51.203423,71.347409 51.203275,71.347174 51.202766,71.346364 51.202914,71.346599 51.203423)),((71.346013 51.202982,71.345834 51.203014,71.346097 51.203584,71.346276 51.203552,71.346013 51.202982)))",,улица Сабит Муканов,35,ГТС,COMMERCE,Торговый центр,,True,1.0,,2.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,fc0169c0-a8af-7f4e-c2c1-6ce6f60a75fa,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.364711 51.208657),"POLYGON((71.364802 51.208621,71.364873 51.208665,71.364723 51.208762,71.364539 51.208649,71.364689 51.208552,71.364849 51.208449,71.364962 51.208518,71.364802 51.208621))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,d749c2e5-ed7f-87bb-8f66-c039bc622d8c,"улица Аксуат, 6",Астана,Астана город республиканского значения,POINT (71.339531 51.193706),"POLYGON((71.33949 51.193764,71.339438 51.19368,71.339571 51.193647,71.339623 51.193731,71.33949 51.193764))",Коктал-2 м-н,улица Аксуат,6,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,8fb5a218-82a1-b839-fcd9-f0b23e8c46e2,Сооружение,Астана,Астана город республиканского значения,POINT (71.343697 51.198729),"POLYGON((71.343671 51.198757,71.343653 51.198713,71.343722 51.198702,71.34374 51.198745,71.343671 51.198757))",Коктал-2 м-н,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,496cf140-1586-ac5a-7a7f-580b205f22d7,"улица Тастак, 16",Астана,Астана город республиканского значения,POINT (71.332423 51.1956),"POLYGON((71.332515 51.195625,71.332382 51.195658,71.33233 51.195574,71.332464 51.195542,71.332515 51.195625))",Коктал-2 м-н,улица Тастак,16,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,ba42adbc-76ca-506b-9051-f75204e7fa9c,"улица Наурыз, 27/2",Астана,Астана город республиканского значения,POINT (71.337119 51.198873),"POLYGON((71.3371 51.198793,71.337229 51.198832,71.337138 51.198954,71.337008 51.198915,71.3371 51.198793))",Коктал-2 м-н,улица Наурыз,27/2,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a1a7c483-0233-e01c-756b-5621d4ccd05d
cluster_Астана-ШР-9.xml,3a2c1159-220d-02e7-db48-e1ce2d370d6e,Объект,Астана,Астана город республиканского значения,POINT (71.333327 51.20125),"POLYGON((71.333308 51.201255,71.333319 51.201238,71.333346 51.201246,71.333334 51.201262,71.333308 51.201255))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a1a7c483-0233-e01c-756b-5621d4ccd05d
